-1.43382005928	182.632472992	0.0848378540258	-1.81487159533	152.08814645	0.161161974844	-1.46873724729	157.1565944	0.0977581928639	-1.67218508432	199.918614706	0.0846667237101	-2.21636340216	163.9453702	0.0732865577137	-1.20501036259	196.949336218	0.080859074185	-1.48858486167	202.212144513	0.0616924788226	-1.58906554121	185.758590399	0.0993839308634	-1.69930977327	137.765333881	0.148284418585	-1.19084159296	163.468161409	0.108068794387	
-1.67462540012	153.928045766	0.0907014843866	-1.73848001732	141.458030004	0.0894107133992	-1.70699781915	156.33116885	0.0894603584372	-1.56106848432	155.597328639	0.101722682818	-4.09447375865	191.586212425	0.104651740059	-1.05030087641	149.671327671	0.0241771334955	-1.81694917928	142.733854805	0.152857071936	-1.75500379324	152.887625995	0.11492826292	-2.03618740629	148.887745954	0.112247430869	-1.65686756546	116.793759689	0.11984312168	
-1.98644918442	142.516113426	0.137822474858	-1.80057454251	170.512678376	0.105815478793	-2.1566190665	151.497658531	0.125360734587	-1.02098508578	167.276206853	0.0865325754263	-1.34121106271	126.258748365	0.0969392216878	-1.69865686733	152.865792361	0.0946217752514	-2.51061798202	179.656149625	0.0271097507652	-1.58421236951	153.194557894	0.0863576738085	-1.57400809755	177.842386872	0.0969829470923	-2.11933596061	155.634357385	0.142457367731	
-1.47380912673	217.523858315	0.0441716383662	-1.35765744521	172.841048174	0.105208811381	-2.33113615497	187.667139256	0.0993192595992	-3.4020286039	191.473951559	0.0910585895671	-1.19301937543	163.490746653	0.103717301514	-1.46053972722	207.681954138	0.0598516138902	-1.03296934291	134.037050691	0.13741012697	-1.55785078077	181.047599362	0.108153587272	-1.72767194109	167.302044171	0.144982407832	-1.16561747715	141.959129314	0.106126663607	
-1.6576063933	164.058010078	0.113194634547	-2.3134230469	152.261768038	0.0839036408431	-4.62666351791	190.60407779	0.103681905283	-2.2731144787	136.254781563	0.0960854092527	-2.55586842517	133.211718342	0.148029017246	-2.39976959334	146.433714599	0.146318094717	-2.19622512835	142.905369854	0.0702162606077	-1.90399001703	147.95053904	0.0438338352039	-2.02444421865	150.413541751	0.104434711196	-2.00137374815	160.557133412	0.0903024911032	
-1.74984244882	135.110592357	0.0983187736938	-1.29570279936	162.986193711	0.140267018296	-1.22256041116	144.976951117	0.103181143893	-1.53045996172	163.332712126	0.148261084556	-0.781092649529	33.3913423943	0.0238997857261	-1.87795997107	173.073129688	0.079940662601	-1.88514885363	129.885990405	0.172408109445	-1.71121380867	139.054797987	0.0873578374815	-3.93210843608	180.228244816	0.0889236855118	-1.93677949656	136.06461624	0.0574418987968	
-1.77123978175	190.75289566	0.0894411297827	-1.71683257483	199.242471054	0.039903661941	-1.34657320706	121.365570701	0.127483715584	-1.46931555882	173.920272546	0.101538124692	-2.26898281045	118.051809649	0.134271169741	-2.01075863909	168.195806076	0.0949696206689	-2.09712924408	138.906903595	0.0689145547102	-1.68319280498	151.835936493	0.118616235152	-1.88165567956	163.576493457	0.17724013356	-1.81289458096	182.390548278	0.0476216541683	
-1.75475961163	169.892582783	0.0963209114645	-1.69603522844	143.767885372	0.193543793022	-1.68400724977	164.249344587	0.134773320674	-4.09914280566	203.510515702	0.0798955613577	-1.54535401461	113.135585364	0.106005221932	-1.48680661901	193.847302183	0.0937099454071	-1.91373661897	176.980717062	0.101495371469	-1.2288800322	217.238257853	0.0478044149062	-1.85988235557	164.380866535	0.0780916211726	-1.73454034766	187.268946498	0.0683598385948	
-0.766901087892	130.396930145	0.146156551643	-2.29136379398	173.801596774	0.142248622455	-0.882571543834	168.620224986	0.10023838368	-2.01940471826	202.412961837	0.0524834889992	-2.03683351731	172.185344506	0.081324006409	-1.91537290957	177.029708313	0.101645238188	-2.11543603698	203.08958657	0.0890617062019	-2.47266868078	185.540973839	0.090038688499	-1.51738459405	179.497866177	0.0862870764782	-2.29223601502	182.416274741	0.110516237446	
-1.77021074697	127.088071518	0.148412770191	-1.43922316997	125.875944182	0.156100208013	-0.884505227703	109.938293269	0.0578818847789	-3.90093684795	173.406026269	0.10287600615	-1.79210729352	148.894825377	0.0745229266528	-1.2523845835	166.906153302	0.0763769557746	-3.01711908528	130.153106762	0.0571583612191	-1.58012535031	151.460307417	0.0608211992403	-1.89717726498	128.44369575	0.189246631093	-1.72106846274	157.634359051	0.076603056887	
-1.50531124631	149.410396352	0.0935564118823	-1.61170476843	138.998263295	0.106970391688	-0.934504293184	123.462193991	0.114433442271	-1.31659864145	164.002090785	0.121652602312	-1.27599181524	159.681370522	0.154090044388	-1.41001757394	187.464780981	0.0697526949905	-1.56307532852	166.270359376	0.0717525974343	-3.40005118902	193.973184115	0.0874103702258	-1.4594985768	168.327231063	0.091361397005	-0.952000448072	162.950481681	0.0890200478025	
-4.23506859292	176.169389621	0.12220301309	-1.71872629946	115.387157938	0.126796739936	-1.85721853197	155.798849455	0.0706841195357	-1.74921828892	166.224386732	0.0682637688318	-1.88396439619	141.081876961	0.120918745369	-1.53718972636	135.99195634	0.109755495184	-1.59606542604	149.557647966	0.0758211904174	-1.87151724484	133.532645216	0.132921709064	-1.8085744231	133.325532515	0.134601136083	-1.51548751837	199.669262807	0.0380340824895	
-2.06263576214	116.13987514	0.135056411769	-1.30303706355	159.230461573	0.0765798982376	-1.4191579624	140.506502864	0.158985325566	-1.66251860374	155.29686236	0.0745151537497	-1.40731342293	121.782000391	0.130926922793	-1.46263492727	114.432093273	0.0701644421503	-3.76885986102	170.21474674	0.0893001991004	-1.55913687294	134.24404846	0.102794779146	-1.75151187983	137.617497607	0.114224614704	-0.951250164993	169.532969713	0.0474522527837	
-1.85054661073	182.055295232	0.126280882109	-1.81574023582	168.918841978	0.156292488808	-1.34454935459	183.760396854	0.043972807163	-3.82754213976	194.444345205	0.0943790416183	-1.62802980107	204.284089654	0.0442049411375	-1.26771925652	198.840756907	0.0861880285193	-1.40783595084	118.479891629	0.108870834024	-1.62916097662	194.380489151	0.113712485492	-1.37404806352	169.880923965	0.120477532747	-1.53133483854	146.008698472	0.105620958382	
-1.23071273025	159.17734725	0.11629667003	1.26263888634	129.456617488	0.104145644131	-1.15154495007	206.650887274	0.0412882610158	-0.255802332955	150.018806861	0.0792970063909	0.58768584581	140.198312304	0.124789774638	0.713221115188	118.626420979	0.132357887656	0.329096852004	158.685921231	0.0874537504205	-1.03331012123	156.071878242	0.0632778338379	-0.071209587139	179.532038419	0.12264547595	-1.79262856288	140.510718055	0.12844769593	
-2.08868651163	153.892198806	0.154913187171	0.439822692836	145.946935626	0.0438951729274	-1.42715878045	164.465626199	0.100032583904	-0.560834937906	134.084681556	0.096820741982	-1.82092416227	152.298952665	0.151654796816	-2.47614558058	138.665280091	0.140064236838	-0.785724055644	186.583666399	0.0438951729274	-0.659640534262	148.253936537	0.162407484988	-0.598209072272	148.690548544	0.0683331005912	-0.642203643019	200.841159474	0.0379835218545	
-0.857052837344	197.867390915	0.118114850159	-1.29193310163	201.751683587	0.089988280596	-1.60381798037	167.876506563	0.209065796082	-1.21209612563	185.211230861	0.109534572242	-0.843201642433	216.858224674	0.0343629666834	-0.844242114606	120.608920599	0.121379541269	-0.99250387883	207.128990236	0.0934622467772	-1.05521007864	187.544971754	0.0679306880964	-1.52171689652	213.375625118	0.068391093253	-0.820112241376	208.47903087	0.0877699648418	
-4.35842342926	186.733103835	0.0969085830611	-1.43809172661	119.371677651	0.116650097051	-1.96524486054	141.290626502	0.0876295980685	-2.70352974751	131.529061225	0.0944468115325	-2.25893107659	134.681856115	0.100743265635	-2.13096778973	146.900202821	0.106803010936	-1.94246539595	144.13830768	0.0890025091133	-1.56269951488	150.127820013	0.103441745964	-1.59628334824	133.734524608	0.106329593334	-2.16829190282	145.395601147	0.0980447853051	
-2.02937528205	122.201955991	0.118207379354	-4.32773701997	177.297441658	0.0946232857061	-1.86283483809	140.88881205	0.104779939175	-1.96660822533	133.633799162	0.116313765995	-1.99593269764	133.836211522	0.0518161473575	-2.67245007819	140.042945857	0.0985252768692	-2.04600709069	136.499304333	0.0800482010673	-1.68676085038	128.493767936	0.0856142766971	-2.16151462998	122.843374227	0.126068743903	-1.67721215759	114.82048543	0.124002983876	
-2.07096781025	145.159293197	0.120092494847	-1.62626083968	139.709334358	0.107525260142	-1.82004574453	128.135748534	0.100688684462	-1.69988145482	146.254213955	0.116422862313	-1.51334726825	124.230707514	0.121449756196	-0.939173650587	156.106691558	0.0255868898608	-2.28972794881	127.262345325	0.127482028854	-4.34351786961	183.371897492	0.10888252149	-1.85831522405	133.150538656	0.0931483436385	-1.84423078451	151.438228032	0.0787211581964	
-0.948986889574	112.513739863	0.167230564531	-0.455775762556	16.2609171352	0.0121269720585	-2.12878586628	118.585834998	0.164379395552	-1.73705776552	136.40244823	0.0575175822087	-1.76101994564	112.729757344	0.108382436799	-1.75412860059	117.76390282	0.146436038776	-1.64364654938	115.677655051	0.0945067477666	-3.85022249639	161.000589442	0.0961414179814	-1.5862066966	140.351842135	0.0933662801749	0.562827728993	113.11562797	0.0599125641513	
-1.93716689333	132.642825376	0.0875630598167	-0.451917158078	16.6323982997	0.0144136723978	-1.67476324524	102.724259657	0.158087099763	-1.75469105275	137.1621591	0.104138783074	-1.84592052866	129.710901069	0.0828786162874	-4.31593368844	159.768485786	0.106970040152	-2.2680780662	141.861423876	0.0295995058169	-1.86929944099	100.783707073	0.136775455575	-2.04447251618	147.156280549	0.127200658911	-2.0706510747	120.854764925	0.152373108205	
